index,CustomerID,TotalTransactions,TotalQuantity,TotalSpending,FirstPurchase,LastPurchase,CustomerLifetime,AvgOrderValue,PurchaseFrequency
1919,14971.0,3,644,1116.57,2011-10-27 13:33:00,2011-11-04 17:07:00,8,372.19,0.3333333333333333
1920,14972.0,1,28,114.77,2011-08-03 14:54:00,2011-08-03 14:54:00,0,114.77,1.0
1921,14973.0,3,369,1314.45,2011-04-28 12:22:00,2011-08-24 15:51:00,118,438.15000000000003,0.025210084033613446
1922,14974.0,1,44,114.39,2011-11-02 13:01:00,2011-11-02 13:01:00,0,114.39,1.0
1923,14975.0,1,380,279.94,2011-10-13 14:08:00,2011-10-13 14:08:00,0,279.94,1.0
1924,14976.0,7,234,790.86,2011-01-17 11:09:00,2011-10-13 16:37:00,269,112.98,0.025925925925925925
1925,14978.0,5,525,1931.42,2011-01-13 12:03:00,2011-09-28 13:07:00,258,386.284,0.019305019305019305
1926,14981.0,1,97,102.12,2011-04-07 13:45:00,2011-04-07 13:45:00,0,102.12,1.0
1927,14984.0,2,60,213.27,2011-06-12 11:04:00,2011-11-20 14:28:00,161,106.635,0.012345679012345678
1928,14985.0,2,260,296.75,2010-12-16 19:51:00,2011-05-25 14:29:00,159,148.375,0.0125
1929,14987.0,2,128,326.4,2010-12-09 12:13:00,2011-11-24 09:59:00,349,163.2,0.005714285714285714
1930,14988.0,1,141,334.54,2011-05-12 12:05:00,2011-05-12 12:05:00,0,334.54,1.0
1931,14995.0,2,103,233.23000000000002,2011-03-04 13:14:00,2011-11-01 11:39:00,241,116.61500000000001,0.008264462809917356
1932,14997.0,3,1120,546.1999999999999,2011-06-14 16:52:00,2011-10-24 13:28:00,131,182.06666666666663,0.022727272727272728
1933,14998.0,2,270,429.87,2011-04-12 16:28:00,2011-06-22 17:30:00,71,214.935,0.027777777777777776
1934,15000.0,1,218,490.52,2011-10-23 11:42:00,2011-10-23 11:42:00,0,490.52,1.0
1935,15002.0,4,862,1641.76,2010-12-07 13:16:00,2011-08-16 10:44:00,251,410.44,0.015873015873015872
1936,15004.0,1,630,1246.32,2011-07-15 14:05:00,2011-07-15 14:05:00,0,1246.32,1.0
1937,15005.0,28,4247,6316.57,2010-12-08 14:36:00,2011-11-24 12:25:00,350,225.5917857142857,0.07977207977207977
1938,15006.0,1,302,502.09,2011-10-19 15:08:00,2011-10-19 15:08:00,0,502.09,1.0
1939,15007.0,1,69,156.91,2011-07-03 16:00:00,2011-07-03 16:00:00,0,156.91,1.0
1940,15009.0,3,642,1261.78,2011-11-14 17:40:00,2011-11-27 13:35:00,12,420.5933333333333,0.23076923076923078
1941,15010.0,1,184,308.94,2011-11-04 12:42:00,2011-11-04 12:42:00,0,308.94,1.0
1942,15012.0,2,231,423.04,2010-12-01 12:49:00,2011-10-17 12:22:00,319,211.52,0.00625
1943,15014.0,2,151,260.17,2011-06-16 19:40:00,2011-10-27 20:07:00,133,130.085,0.014925373134328358
1944,15016.0,1,76,170.04,2011-06-20 12:06:00,2011-06-20 12:06:00,0,170.04,1.0
1945,15017.0,1,63,125.58,2011-11-06 10:33:00,2011-11-06 10:33:00,0,125.58,1.0
1946,15018.0,3,189,496.21000000000004,2010-12-07 10:47:00,2011-11-01 12:47:00,329,165.40333333333334,0.00909090909090909
1947,15019.0,1,159,266.0,2011-03-18 12:35:00,2011-03-18 12:35:00,0,266.0,1.0
1948,15021.0,9,847,1914.82,2010-12-08 12:17:00,2011-12-01 11:53:00,357,212.75777777777776,0.025139664804469275
1949,15022.0,4,543,905.04,2011-10-23 15:47:00,2011-11-28 12:35:00,35,226.26,0.1111111111111111
1950,15023.0,11,2871,6802.76,2010-12-05 13:49:00,2011-12-06 17:23:00,366,618.4327272727273,0.02997275204359673
1951,15024.0,10,920,1661.33,2010-12-07 13:20:00,2011-11-30 12:06:00,357,166.13299999999998,0.027932960893854747
1952,15025.0,1,189,377.01,2011-11-06 15:20:00,2011-11-06 15:20:00,0,377.01,1.0
1953,15026.0,3,285,469.0,2011-03-07 13:45:00,2011-09-20 13:52:00,197,156.33333333333334,0.015151515151515152
1954,15027.0,4,565,1066.1499999999999,2011-04-15 14:14:00,2011-11-09 10:16:00,207,266.53749999999997,0.019230769230769232
1955,15028.0,4,459,627.13,2010-12-06 12:47:00,2011-12-01 14:06:00,360,156.7825,0.0110803324099723
1956,15030.0,2,372,518.28,2011-03-16 15:34:00,2011-09-29 10:50:00,196,259.14,0.01015228426395939
1957,15031.0,4,401,668.14,2011-03-02 14:46:00,2011-12-05 14:19:00,277,167.035,0.014388489208633094
1958,15032.0,3,2968,4959.1,2010-12-08 12:57:00,2011-03-28 15:03:00,110,1653.0333333333335,0.02702702702702703
1959,15033.0,10,1695,2586.67,2011-01-14 13:28:00,2011-12-05 12:40:00,324,258.66700000000003,0.03076923076923077
1960,15034.0,8,2422,4308.61,2010-12-21 09:47:00,2011-11-24 12:11:00,338,538.57625,0.02359882005899705
1961,15035.0,1,245,252.73000000000002,2011-09-11 11:08:00,2011-09-11 11:08:00,0,252.73000000000002,1.0
1962,15036.0,3,327,465.55,2011-06-13 12:19:00,2011-09-28 15:42:00,107,155.18333333333334,0.027777777777777776
1963,15038.0,6,217,705.49,2010-12-05 10:54:00,2011-10-12 11:33:00,311,117.58166666666666,0.019230769230769232
1964,15039.0,47,9209,19914.44,2010-12-06 11:26:00,2011-11-30 11:31:00,359,423.7114893617021,0.13055555555555556
1965,15041.0,1,104,180.35,2011-06-22 16:16:00,2011-06-22 16:16:00,0,180.35,1.0
1966,15042.0,1,30,135.93,2011-05-24 16:25:00,2011-05-24 16:25:00,0,135.93,1.0
1967,15043.0,1,300,537.0,2011-11-08 14:26:00,2011-11-08 14:26:00,0,537.0,1.0
1968,15044.0,17,2795,7700.2300000000005,2010-12-12 14:27:00,2011-11-20 13:20:00,342,452.954705882353,0.04956268221574344
1969,15045.0,2,114,735.66,2011-03-27 11:44:00,2011-07-11 11:33:00,105,367.83,0.018867924528301886
1970,15046.0,15,3451,5213.7699999999995,2011-01-05 15:30:00,2011-11-30 15:50:00,329,347.58466666666664,0.045454545454545456
1971,15047.0,1,222,343.62,2011-03-15 10:49:00,2011-03-15 10:49:00,0,343.62,1.0
1972,15048.0,4,195,384.05,2010-12-06 12:15:00,2011-10-05 14:55:00,303,96.0125,0.013157894736842105
1973,15049.0,1,63,121.17000000000002,2011-03-11 12:13:00,2011-03-11 12:13:00,0,121.17000000000002,1.0
1974,15050.0,3,1224,1782.09,2011-09-29 13:22:00,2011-11-14 16:17:00,46,594.03,0.06382978723404255
1975,15051.0,3,1011,1391.61,2011-07-12 15:29:00,2011-11-16 15:38:00,127,463.86999999999995,0.0234375
1976,15052.0,1,82,215.78,2011-01-24 15:52:00,2011-01-24 15:52:00,0,215.78,1.0
1977,15053.0,3,986,697.79,2011-03-03 12:06:00,2011-12-05 12:08:00,277,232.59666666666666,0.01079136690647482
1978,15054.0,2,198,302.1,2011-10-30 14:33:00,2011-11-27 15:02:00,28,151.05,0.06896551724137931
1979,15057.0,2,668,1489.5,2011-01-28 09:09:00,2011-03-09 15:17:00,40,744.75,0.04878048780487805
1980,15058.0,11,1069,2124.9900000000002,2011-01-31 15:35:00,2011-11-14 14:57:00,286,193.18090909090913,0.03832752613240418
1981,15059.0,9,604,1337.72,2011-01-09 11:54:00,2011-10-30 11:35:00,293,148.63555555555556,0.030612244897959183
1982,15060.0,4,263,303.09,2011-11-30 14:03:00,2011-12-01 13:47:00,0,75.7725,4.0
1983,15061.0,48,28920,54534.14,2010-12-02 15:19:00,2011-12-06 12:06:00,368,1136.1279166666666,0.13008130081300814
1984,15062.0,4,763,987.86,2010-12-15 15:37:00,2011-09-29 16:51:00,288,246.965,0.01384083044982699
1985,15063.0,1,56,370.79999999999995,2011-05-10 13:25:00,2011-05-10 13:25:00,0,370.79999999999995,1.0
1986,15065.0,4,1383,3158.13,2011-02-21 12:54:00,2011-11-02 09:45:00,253,789.5325,0.015748031496062992
1987,15066.0,1,317,893.59,2011-10-17 13:25:00,2011-10-17 13:25:00,0,893.59,1.0
1988,15067.0,3,954,1744.76,2011-03-02 12:10:00,2011-09-22 13:20:00,204,581.5866666666667,0.014634146341463415
1989,15068.0,2,364,553.36,2011-03-28 14:27:00,2011-10-24 14:47:00,210,276.68,0.009478672985781991
1990,15069.0,1,520,1109.53,2011-06-13 14:16:00,2011-06-13 14:16:00,0,1109.53,1.0
1991,15070.0,1,36,106.2,2010-12-02 11:23:00,2010-12-02 11:23:00,0,106.2,1.0
1992,15071.0,2,269,982.07,2011-03-09 10:19:00,2011-09-07 11:43:00,182,491.035,0.01092896174863388
1993,15073.0,3,491,1043.41,2011-06-06 09:59:00,2011-11-30 10:44:00,177,347.80333333333334,0.016853932584269662
1994,15074.0,1,455,748.87,2011-08-26 14:45:00,2011-08-26 14:45:00,0,748.87,1.0
1995,15075.0,1,447,773.03,2011-09-23 12:27:00,2011-09-23 12:27:00,0,773.03,1.0
1996,15076.0,1,571,880.85,2011-06-20 08:23:00,2011-06-20 08:23:00,0,880.85,1.0
1997,15078.0,32,5105,9743.11,2010-12-06 12:38:00,2011-12-02 15:41:00,361,304.4721875,0.08839779005524862
1998,15079.0,4,389,895.61,2010-12-09 09:25:00,2011-05-11 12:45:00,153,223.9025,0.025974025974025976
1999,15081.0,5,190,504.8,2010-12-07 16:20:00,2011-11-17 17:08:00,345,100.96000000000001,0.014450867052023121
2000,15083.0,1,38,88.2,2011-03-28 12:18:00,2011-03-28 12:18:00,0,88.2,1.0
2001,15087.0,1,470,306.94,2011-03-03 10:34:00,2011-03-03 10:34:00,0,306.94,1.0
2002,15088.0,2,460,1160.07,2011-10-03 14:05:00,2011-11-18 13:14:00,45,580.035,0.043478260869565216
2003,15089.0,6,1359,2420.84,2011-08-03 14:14:00,2011-11-29 16:31:00,118,403.47333333333336,0.05042016806722689
2004,15090.0,1,208,381.32,2011-02-04 14:03:00,2011-02-04 14:03:00,0,381.32,1.0
2005,15091.0,1,346,480.71,2011-10-03 12:47:00,2011-10-03 12:47:00,0,480.71,1.0
2006,15092.0,2,135,457.81,2011-03-01 12:24:00,2011-05-08 14:10:00,68,228.905,0.028985507246376812
2007,15093.0,6,3760,4597.02,2010-12-02 18:25:00,2011-11-21 13:09:00,353,766.1700000000001,0.01694915254237288
2008,15095.0,4,1079,1370.6,2011-05-20 14:27:00,2011-08-28 12:01:00,99,342.65,0.04
2009,15096.0,1,120,219.39000000000001,2011-10-28 10:27:00,2011-10-28 10:27:00,0,219.39000000000001,1.0
2010,15097.0,1,170,248.08,2011-12-05 14:03:00,2011-12-05 14:03:00,0,248.08,1.0
2011,15098.0,3,121,39916.5,2011-06-10 15:22:00,2011-06-10 15:33:00,0,13305.5,3.0
2012,15099.0,1,343,410.48,2011-09-16 13:13:00,2011-09-16 13:13:00,0,410.48,1.0
2013,15100.0,3,80,876.0,2010-12-01 09:09:00,2011-01-10 10:35:00,40,292.0,0.07317073170731707
2014,15101.0,2,241,317.53,2010-12-15 12:54:00,2011-12-01 10:18:00,350,158.765,0.005698005698005698
2015,15103.0,2,329,703.36,2011-09-14 13:54:00,2011-11-08 14:53:00,55,351.68,0.03571428571428571
2016,15104.0,2,637,1027.44,2011-03-02 14:16:00,2011-05-27 12:29:00,85,513.72,0.023255813953488372
2017,15105.0,7,1211,2298.93,2011-07-28 10:09:00,2011-11-21 16:54:00,116,328.4185714285714,0.05982905982905983
2018,15106.0,5,1181,1422.52,2011-03-15 12:52:00,2011-11-22 09:16:00,251,284.504,0.01984126984126984
2019,15107.0,6,169,319.5,2010-12-02 13:45:00,2011-02-01 14:46:00,61,53.25,0.0967741935483871
2020,15108.0,4,499,1300.25,2011-04-26 10:54:00,2011-07-21 10:24:00,85,325.0625,0.046511627906976744
2021,15109.0,1,131,484.95,2011-04-08 09:58:00,2011-04-08 09:58:00,0,484.95,1.0
2022,15110.0,4,246,996.1,2011-01-25 11:41:00,2011-11-16 11:16:00,294,249.025,0.013559322033898305
2023,15111.0,3,710,1567.48,2010-12-02 11:45:00,2011-11-10 16:58:00,343,522.4933333333333,0.00872093023255814
2024,15113.0,3,2386,3609.33,2011-10-16 15:27:00,2011-11-30 08:23:00,44,1203.11,0.06666666666666667
2025,15114.0,10,3096,2760.56,2011-02-11 08:45:00,2011-11-09 15:05:00,271,276.056,0.03676470588235294
2026,15115.0,1,157,340.11,2011-11-21 14:59:00,2011-11-21 14:59:00,0,340.11,1.0
2027,15116.0,4,648,1352.75,2011-05-19 08:50:00,2011-11-22 12:25:00,187,338.1875,0.02127659574468085
2028,15117.0,5,1948,1551.78,2011-05-08 12:38:00,2011-11-25 08:12:00,200,310.356,0.024875621890547265
2029,15118.0,1,1440,244.8,2011-07-28 14:54:00,2011-07-28 14:54:00,0,244.8,1.0
2030,15119.0,1,88,266.4,2011-04-08 09:08:00,2011-04-08 09:08:00,0,266.4,1.0
2031,15120.0,1,296,358.82,2011-07-29 09:48:00,2011-07-29 09:48:00,0,358.82,1.0
2032,15121.0,2,199,457.72,2011-02-24 12:41:00,2011-10-20 14:51:00,238,228.86,0.008368200836820083
2033,15122.0,3,800,1633.78,2011-02-15 09:59:00,2011-08-17 16:48:00,183,544.5933333333334,0.016304347826086956
2034,15123.0,2,1195,2199.31,2011-05-17 14:57:00,2011-12-02 13:12:00,198,1099.655,0.010050251256281407
2035,15124.0,2,233,184.19,2011-06-01 09:06:00,2011-11-17 10:09:00,169,92.095,0.011764705882352941
2036,15125.0,15,6193,11528.48,2011-03-14 09:59:00,2011-11-14 13:57:00,245,768.5653333333333,0.06097560975609756
2037,15127.0,1,251,406.53,2011-10-05 10:30:00,2011-10-05 10:30:00,0,406.53,1.0
2038,15128.0,4,1343,1471.0,2011-05-04 12:32:00,2011-10-10 13:54:00,159,367.75,0.025
2039,15129.0,11,1794,3447.4,2011-02-21 09:09:00,2011-10-20 14:40:00,241,313.40000000000003,0.045454545454545456
2040,15130.0,1,197,330.11,2011-06-23 10:15:00,2011-06-23 10:15:00,0,330.11,1.0
2041,15132.0,5,679,977.9300000000001,2011-03-22 12:02:00,2011-11-21 17:10:00,244,195.586,0.02040816326530612
2042,15133.0,3,680,982.42,2011-02-11 10:38:00,2011-08-04 10:44:00,174,327.4733333333333,0.017142857142857144
2043,15134.0,8,887,1387.99,2011-04-13 11:05:00,2011-11-25 08:55:00,225,173.49875,0.035398230088495575
2044,15135.0,1,43,139.05,2011-04-14 19:16:00,2011-04-14 19:16:00,0,139.05,1.0
2045,15136.0,4,776,1286.7,2011-09-04 16:05:00,2011-12-07 12:26:00,93,321.675,0.0425531914893617
2046,15139.0,2,208,178.96,2011-01-07 12:44:00,2011-04-14 11:39:00,96,89.48,0.020618556701030927
2047,15140.0,7,1572,2354.25,2011-03-20 14:37:00,2011-10-18 14:07:00,211,336.32142857142856,0.0330188679245283
2048,15142.0,1,365,498.74,2011-10-24 12:51:00,2011-10-24 12:51:00,0,498.74,1.0
2049,15143.0,1,150,259.45,2011-04-28 12:03:00,2011-04-28 12:03:00,0,259.45,1.0
2050,15144.0,17,3050,6580.44,2011-01-31 13:17:00,2011-12-01 15:12:00,304,387.0847058823529,0.05573770491803279
2051,15145.0,4,756,1194.73,2011-04-05 15:20:00,2011-12-05 17:21:00,244,298.6825,0.0163265306122449
2052,15146.0,2,1473,1327.16,2011-02-21 13:07:00,2011-06-28 12:09:00,126,663.58,0.015748031496062992
2053,15147.0,1,366,623.5,2011-04-13 15:57:00,2011-04-13 15:57:00,0,623.5,1.0
2054,15148.0,1,187,301.29,2011-11-29 08:21:00,2011-11-29 08:21:00,0,301.29,1.0
2055,15149.0,1,128,520.8000000000001,2011-07-29 10:58:00,2011-07-29 10:58:00,0,520.8000000000001,1.0
2056,15150.0,10,3658,5314.47,2011-03-15 14:21:00,2011-11-22 12:52:00,251,531.447,0.03968253968253968
2057,15152.0,13,2704,4745.69,2011-06-05 15:36:00,2011-11-30 12:32:00,177,365.0530769230769,0.07303370786516854
2058,15153.0,1,198,329.25,2011-11-08 17:09:00,2011-11-08 17:09:00,0,329.25,1.0
2059,15154.0,1,104,296.42,2011-09-25 16:05:00,2011-09-25 16:05:00,0,296.42,1.0
2060,15156.0,3,597,961.49,2011-11-06 12:41:00,2011-12-08 18:22:00,32,320.49666666666667,0.09090909090909091
2061,15157.0,3,2392,1936.07,2010-12-16 13:44:00,2011-12-06 11:28:00,354,645.3566666666667,0.008450704225352112
2062,15158.0,1,198,401.40000000000003,2011-10-25 13:53:00,2011-10-25 13:53:00,0,401.40000000000003,1.0
2063,15159.0,30,11441,18641.010000000002,2010-12-13 15:44:00,2011-12-08 12:05:00,359,621.3670000000001,0.08333333333333333
2064,15160.0,1,84,158.16,2010-12-17 14:15:00,2010-12-17 14:15:00,0,158.16,1.0
2065,15163.0,2,186,304.47,2011-05-31 15:22:00,2011-11-21 13:10:00,173,152.235,0.011494252873563218
2066,15164.0,3,360,843.05,2011-01-04 14:21:00,2011-10-02 12:05:00,270,281.01666666666665,0.01107011070110701
2067,15165.0,1,160,487.75,2010-12-01 14:03:00,2010-12-01 14:03:00,0,487.75,1.0
2068,15167.0,1,67,163.0,2011-01-23 12:41:00,2011-01-23 12:41:00,0,163.0,1.0
2069,15168.0,1,52,106.56,2011-11-14 11:26:00,2011-11-14 11:26:00,0,106.56,1.0
2070,15171.0,1,290,1289.5,2011-01-12 15:36:00,2011-01-12 15:36:00,0,1289.5,1.0
2071,15172.0,5,1611,1624.05,2011-04-17 11:56:00,2011-12-01 11:51:00,227,324.81,0.021929824561403508
2072,15174.0,1,145,135.75,2011-01-21 09:06:00,2011-01-21 09:06:00,0,135.75,1.0
2073,15175.0,1,454,224.14,2011-09-29 11:31:00,2011-09-29 11:31:00,0,224.14,1.0
2074,15178.0,1,30,40.5,2011-03-24 15:12:00,2011-03-24 15:12:00,0,40.5,1.0
2075,15179.0,5,1938,2206.95,2011-01-24 13:48:00,2011-11-21 12:53:00,300,441.39,0.016611295681063124
2076,15180.0,1,36,87.5,2010-12-07 14:57:00,2010-12-07 14:57:00,0,87.5,1.0
2077,15181.0,3,544,689.4799999999999,2011-03-15 12:03:00,2011-10-04 13:58:00,203,229.82666666666663,0.014705882352941176
2078,15182.0,2,253,622.85,2011-03-16 12:42:00,2011-07-08 13:37:00,114,311.425,0.017391304347826087
2079,15184.0,2,223,406.76,2011-06-02 12:06:00,2011-11-10 13:41:00,161,203.38,0.012345679012345678
2080,15185.0,1,666,310.62,2011-09-30 14:06:00,2011-09-30 14:06:00,0,310.62,1.0
2081,15186.0,2,215,411.41,2011-06-24 14:54:00,2011-11-25 14:58:00,154,205.705,0.012903225806451613
2082,15187.0,16,1887,4777.18,2011-05-11 13:49:00,2011-12-08 11:56:00,210,298.57375,0.07582938388625593
2083,15189.0,41,6149,16225.39,2011-01-11 12:29:00,2011-12-08 13:22:00,331,395.74121951219513,0.12349397590361445
2084,15192.0,3,918,1044.32,2010-12-09 14:56:00,2011-08-12 11:41:00,245,348.1066666666666,0.012195121951219513
2085,15193.0,1,144,499.32,2011-10-10 08:23:00,2011-10-10 08:23:00,0,499.32,1.0
2086,15194.0,15,5703,7616.53,2010-12-06 15:00:00,2011-12-06 15:10:00,365,507.76866666666666,0.040983606557377046
2087,15195.0,1,1404,3861.0,2011-12-07 12:20:00,2011-12-07 12:20:00,0,3861.0,1.0
2088,15197.0,3,469,1079.6100000000001,2010-12-16 18:01:00,2011-11-29 10:00:00,347,359.87000000000006,0.008620689655172414
2089,15198.0,2,120,193.64,2011-08-07 15:16:00,2011-09-08 14:42:00,31,96.82,0.0625
2090,15199.0,4,396,1268.7,2011-02-04 14:04:00,2011-10-11 15:12:00,249,317.175,0.016
2091,15201.0,5,1210,1236.54,2011-04-06 14:02:00,2011-09-13 14:53:00,160,247.308,0.031055900621118012
2092,15203.0,6,1753,1827.8,2011-02-01 12:29:00,2011-11-14 08:16:00,285,304.6333333333333,0.02097902097902098
2093,15204.0,1,258,316.58,2010-12-17 13:49:00,2010-12-17 13:49:00,0,316.58,1.0
2094,15205.0,2,378,653.24,2011-08-04 16:07:00,2011-09-15 19:36:00,42,326.62,0.046511627906976744
2095,15206.0,4,162,420.29999999999995,2011-03-09 08:59:00,2011-11-29 13:41:00,265,105.07499999999999,0.015037593984962405
2096,15208.0,5,316,870.12,2010-12-21 13:03:00,2011-12-08 17:24:00,352,174.024,0.014164305949008499
2097,15210.0,1,228,331.18,2011-04-28 16:11:00,2011-04-28 16:11:00,0,331.18,1.0
2098,15211.0,2,240,894.4100000000001,2010-12-09 16:08:00,2011-10-10 13:31:00,304,447.20500000000004,0.006557377049180328
2099,15212.0,1,36,101.8,2011-04-12 13:45:00,2011-04-12 13:45:00,0,101.8,1.0
2100,15213.0,2,272,328.35,2011-01-14 11:05:00,2011-01-25 12:21:00,11,164.175,0.16666666666666666
2101,15214.0,8,1254,1661.44,2011-04-11 09:46:00,2011-12-08 12:07:00,241,207.68,0.03305785123966942
2102,15215.0,3,225,734.94,2011-09-04 12:24:00,2011-10-24 11:41:00,49,244.98000000000002,0.06
2103,15216.0,1,28,96.6,2011-09-13 11:41:00,2011-09-13 11:41:00,0,96.6,1.0
2104,15218.0,11,3329,5756.89,2011-01-25 11:20:00,2011-11-29 11:48:00,308,523.3536363636364,0.03559870550161812
2105,15219.0,1,45,305.75,2011-06-16 16:57:00,2011-06-16 16:57:00,0,305.75,1.0
2106,15220.0,6,1393,1778.96,2011-03-04 10:24:00,2011-10-19 12:39:00,229,296.49333333333334,0.02608695652173913
2107,15221.0,1,43,403.25,2010-12-08 13:08:00,2010-12-08 13:08:00,0,403.25,1.0
2108,15222.0,1,440,585.0,2011-01-25 08:03:00,2011-01-25 08:03:00,0,585.0,1.0
2109,15223.0,2,213,755.75,2011-04-04 12:17:00,2011-04-28 11:31:00,23,377.875,0.08333333333333333
2110,15224.0,2,152,322.08,2010-12-12 12:34:00,2010-12-16 15:02:00,4,161.04,0.4
2111,15225.0,1,226,409.40000000000003,2011-04-19 14:51:00,2011-04-19 14:51:00,0,409.40000000000003,1.0
2112,15226.0,1,71,154.41,2011-02-02 11:41:00,2011-02-02 11:41:00,0,154.41,1.0
2113,15227.0,5,750,1219.4,2011-01-26 15:31:00,2011-11-03 11:59:00,280,243.88000000000002,0.017793594306049824
2114,15228.0,4,2255,3386.71,2011-02-18 09:04:00,2011-10-04 13:56:00,228,846.6775,0.017467248908296942
2115,15230.0,2,351,429.6,2011-04-13 11:04:00,2011-04-14 14:39:00,1,214.8,1.0
2116,15232.0,2,686,612.06,2011-07-22 12:21:00,2011-08-18 16:27:00,27,306.03,0.07142857142857142
2117,15234.0,1,196,197.0,2011-03-08 08:53:00,2011-03-08 08:53:00,0,197.0,1.0
2118,15235.0,12,1324,2247.51,2010-12-01 17:22:00,2011-05-06 09:44:00,155,187.29250000000002,0.07692307692307693
2119,15236.0,1,269,321.05,2011-02-14 10:52:00,2011-02-14 10:52:00,0,321.05,1.0
2120,15237.0,4,1071,1412.32,2011-04-26 15:04:00,2011-12-08 09:46:00,225,353.08,0.017699115044247787
2121,15238.0,3,692,1071.99,2011-06-08 16:00:00,2011-11-10 14:28:00,154,357.33,0.01935483870967742
2122,15239.0,2,594,780.59,2011-09-22 09:53:00,2011-11-29 14:14:00,68,390.295,0.028985507246376812
2123,15240.0,5,1369,1706.57,2011-02-01 08:23:00,2011-10-26 09:50:00,267,341.31399999999996,0.018656716417910446
2124,15241.0,8,1818,1756.44,2011-03-01 11:02:00,2011-10-04 09:05:00,216,219.555,0.03686635944700461
2125,15243.0,1,185,316.68,2011-09-26 14:12:00,2011-09-26 14:12:00,0,316.68,1.0
2126,15244.0,2,405,631.57,2011-04-05 15:12:00,2011-10-05 13:19:00,182,315.785,0.01092896174863388
2127,15245.0,3,1784,2515.84,2011-03-23 13:42:00,2011-07-28 18:56:00,127,838.6133333333333,0.0234375
2128,15246.0,2,247,514.15,2010-12-16 09:46:00,2011-04-15 14:45:00,120,257.075,0.01652892561983471
2129,15247.0,1,160,356.0,2011-08-09 12:52:00,2011-08-09 12:52:00,0,356.0,1.0
2130,15249.0,13,3577,6688.46,2011-03-28 12:49:00,2011-11-08 11:45:00,224,514.496923076923,0.057777777777777775
2131,15251.0,11,6171,10484.99,2011-04-12 10:38:00,2011-11-30 15:02:00,232,953.180909090909,0.04721030042918455
2132,15252.0,2,522,740.78,2011-06-09 14:15:00,2011-11-03 13:30:00,146,370.39,0.013605442176870748
2133,15253.0,5,866,918.1999999999999,2011-06-23 12:19:00,2011-11-23 16:22:00,153,183.64,0.032467532467532464
2134,15254.0,1,275,300.36,2011-08-04 15:04:00,2011-08-04 15:04:00,0,300.36,1.0
2135,15255.0,1,489,890.85,2011-10-04 12:43:00,2011-10-04 12:43:00,0,890.85,1.0
2136,15256.0,1,55,98.45,2011-07-14 11:47:00,2011-07-14 11:47:00,0,98.45,1.0
2137,15257.0,1,46,317.15,2011-03-01 12:58:00,2011-03-01 12:58:00,0,317.15,1.0
2138,15258.0,2,142,623.16,2011-05-06 14:16:00,2011-06-24 12:30:00,48,311.58,0.04081632653061224
2139,15260.0,7,885,1810.77,2010-12-02 12:09:00,2011-08-31 13:55:00,272,258.68142857142857,0.02564102564102564
2140,15261.0,1,270,254.82,2011-07-27 15:20:00,2011-07-27 15:20:00,0,254.82,1.0
2141,15262.0,1,73,178.95000000000002,2011-01-20 12:16:00,2011-01-20 12:16:00,0,178.95000000000002,1.0
2142,15263.0,1,89,156.51,2011-08-25 10:26:00,2011-08-25 10:26:00,0,156.51,1.0
2143,15264.0,1,265,393.74,2011-10-06 13:49:00,2011-10-06 13:49:00,0,393.74,1.0
2144,15265.0,2,612,1506.1200000000001,2011-04-18 12:16:00,2011-07-11 14:46:00,84,753.0600000000001,0.023529411764705882
2145,15266.0,1,18,119.3,2011-01-05 13:40:00,2011-01-05 13:40:00,0,119.3,1.0
2146,15267.0,5,944,1717.36,2011-06-10 10:24:00,2011-11-17 15:59:00,160,343.472,0.031055900621118012
2147,15269.0,1,26,408.8,2011-11-16 09:32:00,2011-11-16 09:32:00,0,408.8,1.0
2148,15270.0,7,1521,2379.49,2011-02-02 13:25:00,2011-11-24 09:24:00,294,339.9271428571428,0.023728813559322035
2149,15271.0,15,1262,2507.07,2010-12-09 13:47:00,2011-12-02 14:11:00,358,167.138,0.04178272980501393
2150,15272.0,2,310,721.94,2011-09-14 16:36:00,2011-10-13 12:59:00,28,360.97,0.06896551724137931
2151,15274.0,2,619,716.57,2011-11-21 14:17:00,2011-12-05 16:57:00,14,358.285,0.13333333333333333
2152,15275.0,1,498,615.14,2011-11-02 11:20:00,2011-11-02 11:20:00,0,615.14,1.0
2153,15276.0,1,64,135.31,2011-10-04 16:39:00,2011-10-04 16:39:00,0,135.31,1.0
2154,15277.0,1,205,255.89999999999998,2011-10-24 10:08:00,2011-10-24 10:08:00,0,255.89999999999998,1.0
2155,15279.0,1,189,290.51,2010-12-20 10:48:00,2010-12-20 10:48:00,0,290.51,1.0
2156,15280.0,1,154,113.12,2011-06-20 17:14:00,2011-06-20 17:14:00,0,113.12,1.0
2157,15281.0,9,1211,2332.15,2011-01-10 15:51:00,2011-10-12 09:10:00,274,259.1277777777778,0.03272727272727273
2158,15286.0,1,55,240.55,2011-10-21 11:08:00,2011-10-21 11:08:00,0,240.55,1.0
2159,15287.0,2,433,486.69,2011-09-30 12:30:00,2011-11-17 15:34:00,48,243.345,0.04081632653061224
2160,15288.0,5,775,2306.52,2010-12-09 13:59:00,2011-10-27 16:58:00,322,461.304,0.015479876160990712
2161,15289.0,3,1008,939.78,2011-04-04 12:44:00,2011-11-10 13:49:00,220,313.26,0.013574660633484163
